Date,Ticker,% Drop,Open,Close,Recovery Date 50%,Recovery Date 75%,Recovery Date 90%,Best Recovery % Achieved,Recovery Quality,Headline Tags,Headline Link
2025-03-03,JCI,-4.26,85.84,82.19,,,,0.16,Poor Recovery (<50%),unknown,unknown
2025-03-03,KKR,-3.34,137.6,133.01,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,KLAC,-3.27,714.53,691.15,2025-03-05,2025-03-05,2025-03-05,1.22,Full Recovery (90%+),unknown,unknown
2025-03-03,LULU,-4.92,365.8,347.81,,,,0.1,Poor Recovery (<50%),unknown,unknown
2025-03-03,LW,-3.86,52.03,50.02,2025-03-05,2025-03-06,2025-03-07,1.78,Full Recovery (90%+),unknown,unknown
2025-03-03,LYB,-5.73,76.52,72.14,2025-03-05,2025-03-07,2025-03-07,1.0,Full Recovery (90%+),unknown,unknown
2025-03-03,MCHP,-7.31,62.52,57.95,,,,0.4,Poor Recovery (<50%),unknown,unknown
2025-03-03,MGM,-5.74,35.21,33.19,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,MLM,-3.42,486.45,469.8,2025-03-17,2025-03-17,2025-03-17,1.23,Full Recovery (90%+),unknown,unknown
2025-03-03,MOS,-6.31,24.67,23.12,2025-03-05,2025-03-06,2025-03-06,3.38,Full Recovery (90%+),unknown,unknown
2025-03-03,MPC,-3.58,151.23,145.82,2025-03-19,2025-03-20,2025-03-20,1.13,Full Recovery (90%+),unknown,unknown
2025-03-03,MPWR,-6.53,617.67,577.36,2025-03-05,2025-03-05,2025-03-17,1.53,Full Recovery (90%+),unknown,unknown
2025-03-03,MS,-3.15,133.33,129.13,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,MTCH,-5.54,31.77,30.01,2025-03-05,2025-03-07,2025-03-07,1.37,Full Recovery (90%+),unknown,unknown
2025-03-03,MU,-5.5,95.69,90.42,2025-03-05,2025-03-12,2025-03-12,2.39,Full Recovery (90%+),unknown,unknown
2025-03-03,NCLH,-4.44,22.97,21.95,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,NEM,-3.07,43.44,42.11,2025-03-05,2025-03-05,2025-03-05,4.41,Full Recovery (90%+),unknown,unknown
2025-03-03,NRG,-5.96,106.6,100.25,,,,0.06,Poor Recovery (<50%),unknown,unknown
2025-03-03,NTAP,-4.86,99.98,95.12,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,NUE,-4.0,139.03,133.47,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,NVDA,-7.65,123.5,114.05,2025-03-14,2025-03-14,,0.81,Good Recovery (75-90%),unknown,unknown
2025-03-03,ODFL,-3.31,177.89,172.0,2025-03-05,2025-03-05,2025-03-06,1.28,Full Recovery (90%+),unknown,unknown
2025-03-03,OKE,-3.62,100.39,96.76,2025-03-19,2025-03-19,2025-03-19,1.07,Full Recovery (90%+),unknown,unknown
2025-03-03,ON,-5.63,47.59,44.91,2025-03-05,,,0.59,Partial Recovery (50-75%),unknown,unknown
2025-03-03,OXY,-5.49,48.9,46.21,2025-03-18,,,0.65,Partial Recovery (50-75%),unknown,unknown
2025-03-03,PANW,-4.08,191.5,183.68,,,,0.49,Poor Recovery (<50%),unknown,unknown
2025-03-03,PH,-3.53,674.35,650.56,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,PLTR,-5.79,88.55,83.42,2025-03-05,2025-03-05,2025-03-05,1.47,Full Recovery (90%+),unknown,unknown
2025-03-03,PNR,-3.33,94.61,91.46,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,PSX,-4.41,130.75,124.99,2025-03-17,,,0.73,Partial Recovery (50-75%),unknown,unknown
2025-03-03,PWR,-4.11,261.56,250.82,2025-03-14,2025-03-14,2025-03-14,1.88,Full Recovery (90%+),unknown,unknown
2025-03-03,QCOM,-3.38,158.14,152.8,2025-03-05,2025-03-05,2025-03-05,1.58,Full Recovery (90%+),unknown,unknown
2025-03-03,RJF,-3.12,154.68,149.86,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,RL,-3.69,271.41,261.4,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,ROK,-3.91,289.96,278.63,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,SLB,-5.15,41.98,39.82,2025-03-07,,,0.75,Partial Recovery (50-75%),unknown,unknown
2025-03-03,SMCI,-14.69,42.28,36.07,2025-03-11,2025-03-11,2025-03-12,1.03,Full Recovery (90%+),unknown,unknown
2025-03-03,SNPS,-4.38,463.57,443.26,2025-03-17,,,0.5,Partial Recovery (50-75%),unknown,unknown
2025-03-03,STLD,-4.59,136.23,129.97,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,SW,-5.56,53.05,50.1,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,SWK,-3.78,86.53,83.26,2025-03-06,2025-03-07,2025-03-07,1.75,Full Recovery (90%+),unknown,unknown
2025-03-03,SYF,-3.32,60.01,58.02,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,TER,-4.67,110.96,105.78,2025-03-05,2025-03-05,,0.86,Good Recovery (75-90%),unknown,unknown
2025-03-03,TGT,-3.6,125.27,120.76,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,TPL,-5.51,1435.43,1356.38,,,,0.36,Poor Recovery (<50%),unknown,unknown
2025-03-03,TPR,-3.02,86.34,83.73,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,TRGP,-3.48,202.74,195.68,2025-03-20,,,0.54,Partial Recovery (50-75%),unknown,unknown
2025-03-03,TRMB,-3.9,72.51,69.68,2025-03-19,,,0.69,Partial Recovery (50-75%),unknown,unknown
2025-03-03,TSLA,-5.22,300.34,284.65,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,UBER,-3.4,77.06,74.44,2025-03-05,2025-03-05,,0.78,Good Recovery (75-90%),unknown,unknown
2025-03-03,ULTA,-4.47,365.19,348.86,2025-03-14,,,0.53,Partial Recovery (50-75%),unknown,unknown
2025-03-03,URI,-4.56,647.0,617.52,2025-03-05,,,0.56,Partial Recovery (50-75%),unknown,unknown
2025-03-03,VMC,-3.98,249.17,239.24,,,,0.19,Poor Recovery (<50%),unknown,unknown
2025-03-03,VST,-7.26,133.43,123.74,2025-03-19,2025-03-20,,0.84,Good Recovery (75-90%),unknown,unknown
2025-03-03,WBA,-3.93,10.68,10.26,2025-03-04,2025-03-04,2025-03-04,2.69,Full Recovery (90%+),unknown,unknown
2025-03-03,WBD,-3.42,11.41,11.02,2025-03-04,2025-03-04,2025-03-05,1.05,Full Recovery (90%+),unknown,unknown
2025-03-03,WDAY,-3.67,264.26,254.57,2025-03-05,,,0.52,Partial Recovery (50-75%),unknown,unknown
2025-03-03,WDC,-5.11,49.54,47.01,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-03,WSM,-3.33,193.23,186.79,,,,0.11,Poor Recovery (<50%),unknown,unknown
2025-03-03,WYNN,-3.6,92.25,88.93,2025-03-05,,,0.52,Partial Recovery (50-75%),unknown,unknown
2025-03-03,XOM,-3.53,111.7,107.76,2025-03-10,2025-03-10,2025-03-10,2.07,Full Recovery (90%+),unknown,unknown
2025-03-04,ABBV,-3.13,212.51,205.86,2025-03-05,2025-03-07,2025-03-07,1.33,Full Recovery (90%+),unknown,unknown
2025-03-04,AEE,-3.65,103.05,99.28,,,,0.38,Poor Recovery (<50%),unknown,unknown
2025-03-04,AEP,-3.03,108.53,105.24,2025-03-10,,,0.63,Partial Recovery (50-75%),unknown,unknown
2025-03-04,AES,-3.91,11.26,10.82,2025-03-07,2025-03-07,2025-03-07,5.32,Full Recovery (90%+),unknown,unknown
2025-03-04,AMP,-5.4,526.6,498.17,,,,0.38,Poor Recovery (<50%),unknown,unknown
2025-03-04,BA,-5.06,167.37,158.9,2025-03-05,2025-03-19,2025-03-19,2.6,Full Recovery (90%+),unknown,unknown
2025-03-04,BAC,-4.61,44.45,42.4,,,,0.33,Poor Recovery (<50%),unknown,unknown
2025-03-04,BBY,-5.34,78.44,74.26,2025-03-06,2025-03-06,2025-03-07,0.99,Full Recovery (90%+),unknown,unknown
2025-03-04,BX,-3.46,156.13,150.73,,,,0.25,Poor Recovery (<50%),unknown,unknown
2025-03-04,CINF,-3.11,146.98,142.4,2025-03-17,2025-03-17,2025-03-19,0.96,Full Recovery (90%+),unknown,unknown
2025-03-04,CLX,-4.11,155.88,149.47,,,,0.04,Poor Recovery (<50%),unknown,unknown
2025-03-04,COF,-3.73,192.06,184.9,,,,0.15,Poor Recovery (<50%),unknown,unknown
2025-03-04,CPAY,-3.44,361.72,349.27,2025-03-05,,,0.7,Partial Recovery (50-75%),unknown,unknown
2025-03-04,D,-4.55,56.92,54.33,2025-03-10,2025-03-10,,0.85,Good Recovery (75-90%),unknown,unknown
2025-03-04,DAL,-3.48,56.66,54.69,2025-03-05,2025-03-05,2025-03-05,1.06,Full Recovery (90%+),unknown,unknown
2025-03-04,DAY,-3.66,59.24,57.07,2025-03-21,2025-03-24,2025-03-24,1.42,Full Recovery (90%+),unknown,unknown
2025-03-04,DFS,-4.06,186.39,178.83,,,,0.28,Poor Recovery (<50%),unknown,unknown
2025-03-04,DOV,-3.18,190.1,184.06,2025-03-05,2025-03-05,2025-03-05,0.94,Full Recovery (90%+),unknown,unknown
2025-03-04,DXCM,-3.89,85.76,82.42,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-04,ES,-4.54,62.58,59.74,2025-03-10,2025-03-18,,0.76,Good Recovery (75-90%),unknown,unknown
2025-03-04,EVRG,-3.05,69.12,67.01,,,,0.45,Poor Recovery (<50%),unknown,unknown
2025-03-04,FI,-4.99,235.69,223.92,,,,0.17,Poor Recovery (<50%),unknown,unknown
2025-03-04,INTC,-5.37,22.54,21.33,2025-03-13,2025-03-13,2025-03-13,3.79,Full Recovery (90%+),unknown,unknown
2025-03-04,IP,-6.73,55.0,51.3,,,,0.41,Poor Recovery (<50%),unknown,unknown
2025-03-04,IVZ,-3.03,16.5,16.0,2025-03-05,2025-03-05,,0.82,Good Recovery (75-90%),unknown,unknown
2025-03-04,KKR,-5.31,127.55,120.78,,,,0.33,Poor Recovery (<50%),unknown,unknown
2025-03-04,LNT,-3.41,66.53,64.26,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-04,MCO,-3.32,497.85,481.3,,,,0.05,Poor Recovery (<50%),unknown,unknown
2025-03-04,MET,-3.46,84.48,81.56,2025-03-05,2025-03-24,,0.9,Good Recovery (75-90%),unknown,unknown
2025-03-04,MKC,-3.24,84.62,81.88,2025-03-10,,,0.66,Partial Recovery (50-75%),unknown,unknown
2025-03-04,MMM,-3.08,150.5,145.86,2025-03-12,2025-03-12,2025-03-12,1.58,Full Recovery (90%+),unknown,unknown
2025-03-04,MS,-3.76,126.47,121.72,2025-03-24,,,0.54,Partial Recovery (50-75%),unknown,unknown
2025-03-04,MSCI,-3.23,586.59,567.62,,,,0.28,Poor Recovery (<50%),unknown,unknown
2025-03-04,MTB,-3.06,187.05,181.32,,,,0.18,Poor Recovery (<50%),unknown,unknown
2025-03-04,NDAQ,-3.75,81.56,78.5,,,,0.01,Poor Recovery (<50%),unknown,unknown
2025-03-04,NI,-3.56,41.24,39.77,,,,0.05,Poor Recovery (<50%),unknown,unknown
2025-03-04,NTRS,-4.39,108.31,103.56,,,,0.21,Poor Recovery (<50%),unknown,unknown
2025-03-04,PH,-3.28,646.07,624.9,2025-03-05,2025-03-24,,0.84,Good Recovery (75-90%),unknown,unknown
2025-03-04,PNC,-3.53,185.12,178.59,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-04,RCL,-3.93,235.49,226.23,,,,0.46,Poor Recovery (<50%),unknown,unknown
2025-03-04,RTX,-3.61,133.52,128.7,2025-03-17,2025-03-18,2025-03-19,1.37,Full Recovery (90%+),unknown,unknown
2025-03-04,SCHW,-3.21,77.64,75.15,2025-03-05,2025-03-14,2025-03-17,1.93,Full Recovery (90%+),unknown,unknown
2025-03-04,STT,-3.88,94.59,90.92,,,,0.31,Poor Recovery (<50%),unknown,unknown
2025-03-04,STX,-4.92,98.15,93.32,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-04,SW,-4.6,48.94,46.69,2025-03-05,,,0.71,Partial Recovery (50-75%),unknown,unknown
2025-03-04,T,-5.68,27.51,25.94,2025-03-07,,,0.67,Partial Recovery (50-75%),unknown,unknown
2025-03-04,TMUS,-3.1,273.12,264.65,,,,0.23,Poor Recovery (<50%),unknown,unknown
2025-03-04,TXT,-4.32,73.34,70.17,2025-03-05,2025-03-06,2025-03-06,1.66,Full Recovery (90%+),unknown,unknown
2025-03-04,WDC,-3.42,46.21,44.63,,,,0.17,Poor Recovery (<50%),unknown,unknown
2025-03-04,WEC,-3.1,108.87,105.5,2025-03-10,2025-03-10,2025-03-10,1.03,Full Recovery (90%+),unknown,unknown
2025-03-05,MPC,-3.52,140.05,135.12,2025-03-14,2025-03-14,2025-03-14,3.41,Full Recovery (90%+),unknown,unknown
2025-03-05,VLO,-3.33,125.96,121.76,2025-03-06,2025-03-06,2025-03-06,3.11,Full Recovery (90%+),unknown,unknown
2025-03-06,ABNB,-3.96,140.32,134.77,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-06,AXON,-4.5,522.85,499.31,2025-03-07,2025-03-07,2025-03-07,3.31,Full Recovery (90%+),unknown,unknown
2025-03-06,CBRE,-4.73,140.3,133.66,,,,0.03,Poor Recovery (<50%),unknown,unknown
2025-03-06,CCL,-3.2,21.56,20.87,2025-03-24,2025-03-24,,0.83,Good Recovery (75-90%),unknown,unknown
2025-03-06,CEG,-5.68,219.78,207.3,2025-03-12,2025-03-17,2025-03-17,1.71,Full Recovery (90%+),unknown,unknown
2025-03-06,CZR,-4.21,30.18,28.91,,,,0.17,Poor Recovery (<50%),unknown,unknown
2025-03-06,DASH,-5.51,190.62,180.11,2025-03-12,2025-03-17,2025-03-17,1.87,Full Recovery (90%+),unknown,unknown
2025-03-06,DLR,-4.25,153.7,147.18,2025-03-17,2025-03-24,2025-03-24,1.27,Full Recovery (90%+),unknown,unknown
2025-03-06,EQIX,-4.2,910.1,871.9,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-06,EQT,-5.99,49.1,46.16,2025-03-11,2025-03-11,2025-03-11,2.75,Full Recovery (90%+),unknown,unknown
2025-03-06,ETR,-3.16,83.83,81.18,2025-03-12,2025-03-14,2025-03-14,1.61,Full Recovery (90%+),unknown,unknown
2025-03-06,EXE,-4.53,100.23,95.68,2025-03-10,2025-03-11,2025-03-11,3.14,Full Recovery (90%+),unknown,unknown
2025-03-06,FTNT,-3.72,105.65,101.72,,,,0.09,Poor Recovery (<50%),unknown,unknown
2025-03-06,GEV,-4.39,306.45,292.99,2025-03-13,2025-03-14,2025-03-14,3.74,Full Recovery (90%+),unknown,unknown
2025-03-06,IRM,-4.29,85.72,82.04,2025-03-12,2025-03-12,2025-03-12,2.19,Full Recovery (90%+),unknown,unknown
2025-03-06,ISRG,-3.65,558.95,538.57,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-06,META,-3.1,647.42,627.37,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-06,MPWR,-4.39,590.11,564.18,2025-03-07,2025-03-07,2025-03-07,2.88,Full Recovery (90%+),unknown,unknown
2025-03-06,NFLX,-6.85,972.99,906.36,2025-03-17,2025-03-19,2025-03-24,1.36,Full Recovery (90%+),unknown,unknown
2025-03-06,NRG,-4.27,95.21,91.14,2025-03-14,2025-03-14,2025-03-14,2.88,Full Recovery (90%+),unknown,unknown
2025-03-06,ORCL,-3.96,156.6,150.4,2025-03-07,,,0.68,Partial Recovery (50-75%),unknown,unknown
2025-03-06,PAYC,-4.29,212.38,203.26,2025-03-07,2025-03-07,2025-03-07,2.24,Full Recovery (90%+),unknown,unknown
2025-03-06,PLTR,-8.05,87.5,80.46,2025-03-07,2025-03-14,2025-03-17,2.31,Full Recovery (90%+),unknown,unknown
2025-03-06,PODD,-3.68,269.58,259.67,2025-03-19,2025-03-21,2025-03-24,1.45,Full Recovery (90%+),unknown,unknown
2025-03-06,RCL,-3.81,223.3,214.79,2025-03-17,2025-03-24,2025-03-24,1.25,Full Recovery (90%+),unknown,unknown
2025-03-06,SBUX,-4.13,110.01,105.47,,,,0.22,Poor Recovery (<50%),unknown,unknown
2025-03-06,SPG,-3.66,178.95,172.4,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-06,STX,-4.32,89.81,85.94,2025-03-17,2025-03-17,2025-03-17,0.99,Full Recovery (90%+),unknown,unknown
2025-03-06,TSLA,-3.16,272.06,263.45,2025-03-24,2025-03-24,2025-03-24,2.87,Full Recovery (90%+),unknown,unknown
2025-03-06,UAL,-3.37,89.28,86.27,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-06,VST,-4.83,120.01,114.21,2025-03-12,2025-03-12,2025-03-12,3.57,Full Recovery (90%+),unknown,unknown
2025-03-06,VTR,-3.15,69.4,67.22,,,,0.48,Poor Recovery (<50%),unknown,unknown
2025-03-06,WBD,-5.14,11.28,10.7,2025-03-07,,,0.64,Partial Recovery (50-75%),unknown,unknown
2025-03-06,WDC,-3.42,42.92,41.45,2025-03-12,2025-03-12,2025-03-12,2.35,Full Recovery (90%+),unknown,unknown
2025-03-06,WELL,-3.09,153.72,148.97,,,,0.48,Poor Recovery (<50%),unknown,unknown
2025-03-07,AJG,-4.31,338.58,324.0,2025-03-20,2025-03-24,2025-03-24,1.17,Full Recovery (90%+),unknown,unknown
2025-03-07,COST,-3.1,995.15,964.31,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-07,CRWD,-3.21,344.56,333.5,2025-03-12,2025-03-12,2025-03-12,4.65,Full Recovery (90%+),unknown,unknown
2025-03-07,LLY,-3.96,905.39,869.58,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-07,NRG,-3.77,91.54,88.09,2025-03-12,2025-03-12,2025-03-12,4.28,Full Recovery (90%+),unknown,unknown
2025-03-07,VMC,-5.27,232.67,220.41,2025-03-12,2025-03-14,2025-03-17,1.69,Full Recovery (90%+),unknown,unknown
2025-03-10,AAPL,-3.42,235.54,227.48,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-10,ADSK,-3.2,256.61,248.4,2025-03-14,2025-03-17,2025-03-17,3.01,Full Recovery (90%+),unknown,unknown
2025-03-10,ALGN,-4.88,171.78,163.39,2025-03-17,2025-03-24,,0.83,Good Recovery (75-90%),unknown,unknown
2025-03-10,ANET,-3.05,80.0,77.56,2025-03-11,2025-03-12,2025-03-12,4.08,Full Recovery (90%+),unknown,unknown
2025-03-10,BKR,-3.61,42.7,41.16,2025-03-12,2025-03-12,2025-03-14,2.61,Full Recovery (90%+),unknown,unknown
2025-03-10,BSX,-3.72,97.77,94.13,2025-03-12,2025-03-14,2025-03-17,2.46,Full Recovery (90%+),unknown,unknown
2025-03-10,CCL,-4.41,19.96,19.08,2025-03-14,2025-03-14,2025-03-14,2.68,Full Recovery (90%+),unknown,unknown
2025-03-10,CMCSA,-3.48,37.07,35.79,2025-03-25,2025-03-26,2025-03-26,0.97,Full Recovery (90%+),unknown,unknown
2025-03-10,COO,-6.34,85.3,79.89,2025-03-24,2025-03-24,2025-03-27,0.94,Full Recovery (90%+),unknown,unknown
2025-03-10,CRWD,-4.27,322.65,308.86,2025-03-11,2025-03-11,2025-03-11,5.52,Full Recovery (90%+),unknown,unknown
2025-03-10,CZR,-3.16,28.15,27.26,2025-03-11,2025-03-14,2025-03-14,2.09,Full Recovery (90%+),unknown,unknown
2025-03-10,DPZ,-5.35,463.01,438.24,2025-03-18,2025-03-19,2025-03-19,1.33,Full Recovery (90%+),unknown,unknown
2025-03-10,DXCM,-5.38,74.74,70.72,2025-03-19,2025-03-20,2025-03-20,1.14,Full Recovery (90%+),unknown,unknown
2025-03-10,EBAY,-3.06,70.02,67.88,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-10,EXPD,-3.55,126.64,122.15,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-10,FCX,-3.09,35.44,34.35,2025-03-11,2025-03-11,2025-03-11,7.74,Full Recovery (90%+),unknown,unknown
2025-03-10,FICO,-5.32,1790.61,1695.35,2025-03-12,2025-03-12,2025-03-14,2.35,Full Recovery (90%+),unknown,unknown
2025-03-10,FSLR,-3.09,137.36,133.11,2025-03-11,2025-03-11,2025-03-11,1.41,Full Recovery (90%+),unknown,unknown
2025-03-10,FTNT,-3.3,99.32,96.04,2025-03-11,2025-03-21,2025-03-24,1.84,Full Recovery (90%+),unknown,unknown
2025-03-10,INTU,-3.99,602.84,578.77,2025-03-14,2025-03-14,2025-03-17,1.62,Full Recovery (90%+),unknown,unknown
2025-03-10,ISRG,-4.23,503.91,482.61,2025-03-11,2025-03-24,2025-03-24,1.75,Full Recovery (90%+),unknown,unknown
2025-03-10,KDP,-3.13,33.36,32.32,2025-03-11,2025-03-14,2025-03-14,1.64,Full Recovery (90%+),unknown,unknown
2025-03-10,KKR,-3.19,111.73,108.17,2025-03-11,2025-03-11,2025-03-11,3.94,Full Recovery (90%+),unknown,unknown
2025-03-10,LH,-3.4,252.71,244.13,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-10,LRCX,-4.02,76.9,73.81,2025-03-12,2025-03-12,2025-03-14,1.58,Full Recovery (90%+),unknown,unknown
2025-03-10,MCHP,-7.78,57.96,53.45,,,,0.4,Poor Recovery (<50%),unknown,unknown
2025-03-10,MS,-3.72,116.0,111.69,2025-03-12,2025-03-14,2025-03-17,3.13,Full Recovery (90%+),unknown,unknown
2025-03-10,NOW,-4.81,823.4,783.83,2025-03-11,2025-03-12,2025-03-12,1.96,Full Recovery (90%+),unknown,unknown
2025-03-10,NXPI,-3.97,216.41,207.82,,,,0.41,Poor Recovery (<50%),unknown,unknown
2025-03-10,PLTR,-6.85,82.0,76.38,2025-03-12,2025-03-12,2025-03-12,3.62,Full Recovery (90%+),unknown,unknown
2025-03-10,PODD,-5.03,249.62,237.06,2025-03-11,2025-03-12,2025-03-12,2.94,Full Recovery (90%+),unknown,unknown
2025-03-10,RL,-3.44,225.34,217.6,2025-03-11,2025-03-12,2025-03-24,2.27,Full Recovery (90%+),unknown,unknown
2025-03-10,SBUX,-4.35,105.73,101.13,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-10,SW,-5.06,45.49,43.19,2025-03-17,2025-03-17,2025-03-19,1.22,Full Recovery (90%+),unknown,unknown
2025-03-10,TPL,-3.11,1373.98,1331.27,2025-03-19,2025-03-19,2025-03-19,1.26,Full Recovery (90%+),unknown,unknown
2025-03-10,TSLA,-12.03,252.54,222.15,2025-03-12,2025-03-12,2025-03-14,2.17,Full Recovery (90%+),unknown,unknown
2025-03-10,UAL,-3.18,80.17,77.62,2025-03-24,2025-03-24,2025-03-24,1.02,Full Recovery (90%+),unknown,unknown
2025-03-10,USB,-3.26,43.28,41.87,2025-03-24,2025-03-24,2025-03-24,0.98,Full Recovery (90%+),unknown,unknown
2025-03-10,WBD,-3.73,11.0,10.59,2025-03-19,2025-03-19,2025-03-24,1.07,Full Recovery (90%+),unknown,unknown
2025-03-10,WFC,-3.98,69.55,66.78,2025-03-12,2025-03-12,2025-03-14,2.71,Full Recovery (90%+),unknown,unknown
2025-03-11,ABNB,-3.49,129.98,125.44,2025-03-21,2025-03-24,2025-03-24,0.98,Full Recovery (90%+),unknown,unknown
2025-03-11,ABT,-3.21,136.43,132.05,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-11,ADI,-3.8,217.33,209.08,2025-03-25,,,0.55,Partial Recovery (50-75%),unknown,unknown
2025-03-11,ADM,-4.2,50.77,48.64,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-11,ADP,-3.84,302.5,290.89,2025-03-19,2025-03-26,2025-03-26,1.26,Full Recovery (90%+),unknown,unknown
2025-03-11,AEP,-3.01,107.67,104.43,2025-03-20,2025-03-28,2025-03-31,1.49,Full Recovery (90%+),unknown,unknown
2025-03-11,AKAM,-3.79,83.83,80.65,2025-03-17,,,0.67,Partial Recovery (50-75%),unknown,unknown
2025-03-11,ALB,-5.68,76.62,72.26,2025-03-14,2025-03-17,2025-03-17,1.66,Full Recovery (90%+),unknown,unknown
2025-03-11,ALLE,-4.42,131.24,125.45,2025-03-19,2025-03-24,,0.89,Good Recovery (75-90%),unknown,unknown
2025-03-11,AMGN,-3.01,328.8,318.89,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-11,AOS,-3.38,69.46,67.11,,,,0.23,Poor Recovery (<50%),unknown,unknown
2025-03-11,ARE,-3.15,101.08,97.9,,,,0.08,Poor Recovery (<50%),unknown,unknown
2025-03-11,AVY,-3.61,186.89,180.15,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-11,AWK,-3.6,148.79,143.43,2025-03-28,2025-03-31,,0.76,Good Recovery (75-90%),unknown,unknown
2025-03-11,AZO,-3.19,3680.0,3562.76,2025-03-24,2025-03-24,2025-03-25,2.26,Full Recovery (90%+),unknown,unknown
2025-03-11,BALL,-3.26,54.07,52.31,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-11,BBY,-5.07,77.83,73.88,,,,0.25,Poor Recovery (<50%),unknown,unknown
2025-03-11,BF-B,-5.03,37.94,36.03,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-11,BIIB,-4.94,151.13,143.66,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-11,BK,-3.36,83.35,80.55,2025-03-18,2025-03-19,2025-03-19,1.49,Full Recovery (90%+),unknown,unknown
2025-03-11,BLDR,-4.04,135.48,130.0,,,,0.32,Poor Recovery (<50%),unknown,unknown
2025-03-11,BR,-3.07,232.6,225.45,2025-03-17,2025-03-17,2025-03-19,2.38,Full Recovery (90%+),unknown,unknown
2025-03-11,BXP,-4.28,67.51,64.62,2025-03-17,2025-03-17,2025-03-17,1.33,Full Recovery (90%+),unknown,unknown
2025-03-11,CAG,-3.71,27.74,26.71,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-11,CBOE,-3.55,218.93,211.16,2025-03-13,2025-03-18,2025-03-18,1.95,Full Recovery (90%+),unknown,unknown
2025-03-11,CHRW,-3.6,101.71,98.05,2025-03-17,2025-03-17,2025-03-26,1.19,Full Recovery (90%+),unknown,unknown
2025-03-11,CHTR,-4.17,371.34,355.87,2025-03-21,2025-03-24,2025-03-25,1.87,Full Recovery (90%+),unknown,unknown
2025-03-11,CPB,-4.83,41.57,39.56,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-03-11,CRL,-3.76,173.14,166.63,2025-03-12,2025-03-17,2025-03-17,1.58,Full Recovery (90%+),unknown,unknown
2025-03-11,CSGP,-3.79,79.9,76.87,2025-03-14,2025-03-17,2025-03-17,1.16,Full Recovery (90%+),unknown,unknown
2025-03-11,CSX,-3.87,30.71,29.52,2025-03-17,,,0.68,Partial Recovery (50-75%),unknown,unknown
2025-03-11,DAL,-3.59,48.42,46.68,2025-03-19,2025-03-24,2025-03-24,1.26,Full Recovery (90%+),unknown,unknown
2025-03-11,DG,-5.37,82.57,78.14,2025-03-18,2025-03-19,2025-03-21,2.08,Full Recovery (90%+),unknown,unknown
2025-03-11,DGX,-3.74,173.83,167.33,2025-03-17,2025-03-17,,0.82,Good Recovery (75-90%),unknown,unknown
2025-03-11,DVA,-3.41,151.8,146.63,2025-03-17,2025-03-25,2025-03-26,1.23,Full Recovery (90%+),unknown,unknown
